Year,Round,Institute,Course Name,Category,Opening Rank,Closing Rank,Program
2020,2,IIT MADRAS,MOLECULAR MEDICAL MICROBIOLOGY,SC,307,778,MOLECULAR MEDICAL MICROBIOLOGY
2020,2,IIT MADRAS,CHEMISTRY,SC,1466,1767,CHEMISTRY
2020,2,IIT ROORKEE,MATHEMATICS,SC,205,342,MATHEMATICS
2020,2,IIT ROORKEE,PHYSICS,SC,387,582,PHYSICS
2020,2,IIT ROORKEE,APPLIED GEOLOGY,SC,856,1086,APPLIED GEOLOGY
2020,2,IIT ROORKEE,CHEMISTRY,SC,988,1290,CHEMISTRY
2020,2,IIT ROORKEE,ECONOMICS,SC,1589,1767,ECONOMICS
2020,2,IIT ROORKEE,MATHEMATICS,SC,1960,2453,MATHEMATICS
2020,2,IIT ROORKEE,PHYSICS,SC,1330,1553,PHYSICS
2020,2,IIT BHUBANESWAR,CHEMISTRY,SC,1344,1513,CHEMISTRY
2020,2,IIT BHUBANESWAR,MATHEMATICS,SC,1307,2626,MATHEMATICS
2020,2,IIT BHUBANESWAR,PHYSICS,SC,379,546,PHYSICS
2020,2,IIT BHUBANESWAR,GEOLOGY,SC,555,600,GEOLOGY
2020,2,IIT GANDHINAGAR,ATMOSPHERE & OCEAN SCIENCES,SC,1154,1330,ATMOSPHERE & OCEAN SCIENCES
2020,2,IIT GANDHINAGAR,CHEMISTRY,SC,1158,1775,CHEMISTRY
2020,2,IIT GANDHINAGAR,MATHEMATICS,SC,2035,2979,MATHEMATICS
2020,2,IIT HYDERABAD,PHYSICS,SC,1338,1563,PHYSICS
2020,2,IIT HYDERABAD,CHEMISTRY,SC,1309,1321,CHEMISTRY
2020,2,IIT HYDERABAD,MATHEMATICS/ MATHEMATICS & COMPUTING,SC,2137,2175,MATHEMATICS & COMPUTING
2020,2,IIT INDORE,PHYSICS,SC,917,1664,PHYSICS
2020,2,IIT INDORE,CHEMISTRY,SC,2082,3035,CHEMISTRY
2020,2,IIT INDORE,PHYSICS,SC,1380,1694,PHYSICS
2020,2,IIT INDORE,MATHEMATICS,SC,644,685,MATHEMATICS
2020,2,IIT INDORE,BIOTECHNOLOGY,SC,2310,2615,BIOTECHNOLOGY
2020,2,IIT ROPAR,ASTRONOMY,SC,1544,1659,ASTRONOMY
2020,2,IIT ROPAR,MATHEMATICS,SC,1710,1834,MATHEMATICS
2020,2,IIT ROPAR,CHEMISTRY,SC,2392,2820,CHEMISTRY
2020,2,IIT JODHPUR,PHYSICS,SC,2012,2281,PHYSICS
2020,2,IIT JODHPUR,CHEMISTRY,SC,1239,1835,CHEMISTRY
2020,2,IIT JODHPUR,MATHEMATICS,SC,2225,3580,MATHEMATICS
2020,2,IIT JODHPUR,PHYSICS,SC,1742,1742,PHYSICS
2020,2,IIT JODHPUR,MATHEMATICS-DATA & COMPUTATIONAL SCIENCES,SC,0,0,MATHEMATICS-DATA & COMPUTATIONAL SCIENCES
2020,2,IIT PATNA,PHYSICS AND MATERIALS ENGINEERING,SC,1622,2198,PHYSICS AND MATERIALS ENGINEERING
2020,2,IIT PATNA,CHEMISTRY AND MATERIALS ENGINEERING,SC,1793,1865,CHEMISTRY AND MATERIALS ENGINEERING
2020,2,IIT PATNA,CHEMISTRY,SC,2082,2626,CHEMISTRY
2020,2,IIT (ISM) DHANBAD,MATHEMATICS,SC,1604,2057,MATHEMATICS
2020,2,IIT (ISM) DHANBAD,PHYSICS,SC,1742,1979,PHYSICS
2020,2,IIT (ISM) DHANBAD,CHEMISTRY,SC,951,3490,CHEMISTRY
2020,2,IIT (ISM) DHANBAD,MATHEMATICS & COMPUTING,SC,192,492,MATHEMATICS & COMPUTING
2020,2,IIT (ISM) DHANBAD,PHYSICS,SC,1426,2875,PHYSICS
2020,2,IIT (BHU) VARANASI,APPLIED GEOLOGY,SC,1219,1799,APPLIED GEOLOGY
2020,2,IIT (BHU) VARANASI,APPLIED GEOPHYSICS,SC,1942,2596,APPLIED GEOPHYSICS
2020,2,IIT BHILAI,CHEMISTRY,SC,2263,2329,CHEMISTRY
2020,2,IIT BHILAI,PHYSICS,SC,1874,1949,PHYSICS
2020,2,IIT BHILAI,CHEMISTRY,SC,3246,3309,CHEMISTRY
2020,2,IIT PALAKKAD,MATHEMATICS & COMPUTING,SC,2188,2566,MATHEMATICS & COMPUTING
2020,2,IIT PALAKKAD,PHYSICS,SC,3222,3616,PHYSICS
2020,2,IIT PALAKKAD,CHEMISTRY,SC,2037,2147,CHEMISTRY
2020,2,IIT TIRUPATI,MATHEMATICS,SC,2263,2377,MATHEMATICS
2020,2,IIT TIRUPATI,CHEMISTRY,SC,2488,2488,CHEMISTRY
2020,2,IIT TIRUPATI,PHYSICS,SC,3235,3594,PHYSICS
2020,2,IIT MANDI,CHEMISTRY,SC,1427,2464,CHEMISTRY
2020,2,IIT MANDI,APPLIED MATHEMATICS,SC,1367,1996,APPLIED MATHEMATICS
2020,3,IIT BOMBAY,APPLIED GEOLOGY,SC,35,143,APPLIED GEOLOGY
2020,3,IIT BOMBAY,APPLIED GEOPHYSICS,SC,968,1129,APPLIED GEOPHYSICS
2020,3,IIT BOMBAY,STATISTICS,SC,84,643,STATISTICS
2020,3,IIT BOMBAY,BIOTECHNOLOGY,SC,24,213,BIOTECHNOLOGY
2020,3,IIT BOMBAY,CHEMISTRY,SC,51,417,CHEMISTRY
2020,3,IIT BOMBAY,MATHEMATICS,SC,48,262,MATHEMATICS
2020,3,IIT BOMBAY,PHYSICS,SC,82,553,PHYSICS
2020,3,IIT BOMBAY,ENERGY SCIENCE AND ENGINEERING,SC,1202,1202,ENERGY SCIENCE AND ENGINEERING
2020,3,IIT BOMBAY,ENERGY SCIENCE AND ENGINEERING,SC,2495,2495,ENERGY SCIENCE AND ENGINEERING
2020,3,IIT BOMBAY,ENERGY SCIENCE AND ENGINEERING,SC,2218,2218,ENERGY SCIENCE AND ENGINEERING
2020,3,IIT BOMBAY,ENVIRONMENTAL SCIENCE AND ENGINEERING,SC,1381,1381,ENVIRONMENTAL SCIENCE AND ENGINEERING
2020,3,IIT BOMBAY,ENVIRONMENTAL SCIENCE AND ENGINEERING,SC,0,0,ENVIRONMENTAL SCIENCE AND ENGINEERING
2020,3,IIT BOMBAY,ENVIRONMENTAL SCIENCE AND ENGINEERING,SC,1482,1482,ENVIRONMENTAL SCIENCE AND ENGINEERING
2020,3,IIT BOMBAY,ENVIRONMENTAL SCIENCE AND ENGINEERING,SC,0,0,ENVIRONMENTAL SCIENCE AND ENGINEERING
2020,3,IIT BOMBAY,OPERATIONS RESEARCH,SC,149,149,OPERATIONS RESEARCH
2020,3,IIT BOMBAY,OPERATIONS RESEARCH,SC,420,420,OPERATIONS RESEARCH
2020,3,IIT DELHI,CHEMISTRY,SC,143,665,CHEMISTRY
2020,3,IIT DELHI,MATHEMATICS,SC,246,879,MATHEMATICS
2020,3,IIT DELHI,PHYSICS,SC,634,1537,PHYSICS
2020,3,IIT GUWAHATI,ECONOMICS,SC,867,1281,ECONOMICS
2020,3,IIT GUWAHATI,CHEMISTRY,SC,442,1285,CHEMISTRY
2020,3,IIT GUWAHATI,MATHEMATICS & COMPUTING,SC,1633,2023,MATHEMATICS & COMPUTING
2020,3,IIT KANPUR,PHYSICS,SC,227,723,PHYSICS
2020,3,IIT KANPUR,MATHEMATICS,SC,344,608,MATHEMATICS
2020,3,IIT KANPUR,CHEMISTRY,SC,192,926,CHEMISTRY
2020,3,IIT KANPUR,MATHEMATICS,SC,331,644,MATHEMATICS
2020,3,IIT KANPUR,PHYSICS,SC,817,1110,PHYSICS
2020,3,IIT KHARAGPUR,STATISTICS,SC,345,817,STATISTICS
2020,3,IIT KHARAGPUR,PHYSICS,SC,150,291,PHYSICS
2020,3,IIT KHARAGPUR,CHEMISTRY,SC,522,856,CHEMISTRY
2020,3,IIT KHARAGPUR,GEOLOGY,SC,283,1212,GEOLOGY
2020,3,IIT KHARAGPUR,MATHEMATICS,SC,511,511,MATHEMATICS
2020,3,IIT KHARAGPUR,PHYSICS,SC,1985,1985,PHYSICS
2020,3,IIT KHARAGPUR,GEOPHYSICS,SC,2953,2953,GEOPHYSICS
2020,3,IIT KHARAGPUR,GEOPHYSICS,SC,2115,2115,GEOPHYSICS
2020,3,IIT KHARAGPUR,MEDICAL PHYSICS,SC,408,535,MEDICAL PHYSICS
2020,3,IIT MADRAS,NUCLEAR MEDICINE,SC,736,1064,NUCLEAR MEDICINE
2020,3,IIT MADRAS,MOLECULAR MEDICAL MICROBIOLOGY,SC,307,778,MOLECULAR MEDICAL MICROBIOLOGY
2020,3,IIT MADRAS,CHEMISTRY,SC,1466,1767,CHEMISTRY
2020,3,IIT ROORKEE,MATHEMATICS,SC,205,342,MATHEMATICS
2020,3,IIT ROORKEE,PHYSICS,SC,387,582,PHYSICS
2020,3,IIT ROORKEE,APPLIED GEOLOGY,SC,856,1086,APPLIED GEOLOGY
2020,3,IIT ROORKEE,CHEMISTRY,SC,988,1290,CHEMISTRY
2020,3,IIT ROORKEE,ECONOMICS,SC,1589,1767,ECONOMICS
2020,3,IIT ROORKEE,MATHEMATICS,SC,1960,2453,MATHEMATICS
2020,3,IIT ROORKEE,PHYSICS,SC,1330,1553,PHYSICS
2020,3,IIT BHUBANESWAR,CHEMISTRY,SC,1344,1513,CHEMISTRY
2020,3,IIT BHUBANESWAR,MATHEMATICS,SC,1307,2626,MATHEMATICS
2020,3,IIT BHUBANESWAR,PHYSICS,SC,379,546,PHYSICS
2020,3,IIT BHUBANESWAR,GEOLOGY,SC,555,600,GEOLOGY
2020,3,IIT GANDHINAGAR,ATMOSPHERE & OCEAN SCIENCES,SC,1154,1330,ATMOSPHERE & OCEAN SCIENCES
2020,3,IIT GANDHINAGAR,CHEMISTRY,SC,1158,1775,CHEMISTRY
2020,3,IIT GANDHINAGAR,MATHEMATICS,SC,2035,2979,MATHEMATICS
2020,3,IIT HYDERABAD,PHYSICS,SC,1338,1563,PHYSICS
2020,3,IIT HYDERABAD,CHEMISTRY,SC,1309,1321,CHEMISTRY
2020,3,IIT HYDERABAD,MATHEMATICS/ MATHEMATICS & COMPUTING,SC,2137,2175,MATHEMATICS & COMPUTING
2020,3,IIT INDORE,PHYSICS,SC,917,1664,PHYSICS
2020,3,IIT INDORE,CHEMISTRY,SC,2082,3035,CHEMISTRY
2020,3,IIT INDORE,PHYSICS,SC,1380,1694,PHYSICS
2020,3,IIT INDORE,MATHEMATICS,SC,644,685,MATHEMATICS
2020,3,IIT INDORE,BIOTECHNOLOGY,SC,2310,2615,BIOTECHNOLOGY
2020,3,IIT ROPAR,ASTRONOMY,SC,1544,1659,ASTRONOMY
2020,3,IIT ROPAR,MATHEMATICS,SC,1710,1834,MATHEMATICS
2020,3,IIT ROPAR,CHEMISTRY,SC,2392,2820,CHEMISTRY
2020,3,IIT JODHPUR,PHYSICS,SC,2012,2281,PHYSICS
2020,3,IIT JODHPUR,CHEMISTRY,SC,1239,1835,CHEMISTRY
2020,3,IIT JODHPUR,MATHEMATICS,SC,2225,3580,MATHEMATICS
2020,3,IIT JODHPUR,PHYSICS,SC,1742,1742,PHYSICS
2020,3,IIT JODHPUR,MATHEMATICS-DATA & COMPUTATIONAL SCIENCES,SC,0,0,MATHEMATICS-DATA & COMPUTATIONAL SCIENCES
2020,3,IIT PATNA,PHYSICS AND MATERIALS ENGINEERING,SC,1622,2198,PHYSICS AND MATERIALS ENGINEERING
2020,3,IIT PATNA,CHEMISTRY AND MATERIALS ENGINEERING,SC,1793,1865,CHEMISTRY AND MATERIALS ENGINEERING
2020,3,IIT PATNA,CHEMISTRY,SC,2082,2626,CHEMISTRY
2020,3,IIT (ISM) DHANBAD,MATHEMATICS,SC,1604,2057,MATHEMATICS
2020,3,IIT (ISM) DHANBAD,PHYSICS,SC,1742,1979,PHYSICS
2020,3,IIT (ISM) DHANBAD,CHEMISTRY,SC,951,3490,CHEMISTRY
2020,3,IIT (ISM) DHANBAD,MATHEMATICS & COMPUTING,SC,192,492,MATHEMATICS & COMPUTING
2020,3,IIT (ISM) DHANBAD,PHYSICS,SC,1426,2875,PHYSICS
2020,3,IIT (BHU) VARANASI,APPLIED GEOLOGY,SC,1219,1799,APPLIED GEOLOGY
2020,3,IIT (BHU) VARANASI,APPLIED GEOPHYSICS,SC,1942,2596,APPLIED GEOPHYSICS
2020,3,IIT BHILAI,CHEMISTRY,SC,2263,2329,CHEMISTRY
2020,3,IIT BHILAI,PHYSICS,SC,1874,1949,PHYSICS
2020,3,IIT BHILAI,CHEMISTRY,SC,3246,3309,CHEMISTRY
2020,3,IIT PALAKKAD,MATHEMATICS & COMPUTING,SC,2188,2566,MATHEMATICS & COMPUTING
2020,3,IIT PALAKKAD,PHYSICS,SC,3222,3616,PHYSICS
2020,3,IIT PALAKKAD,CHEMISTRY,SC,2037,2147,CHEMISTRY
2020,3,IIT TIRUPATI,MATHEMATICS,SC,2263,2377,MATHEMATICS
2020,3,IIT TIRUPATI,CHEMISTRY,SC,2488,2488,CHEMISTRY
2020,3,IIT TIRUPATI,PHYSICS,SC,3235,3594,PHYSICS
2020,3,IIT MANDI,CHEMISTRY,SC,1427,2464,CHEMISTRY
2020,3,IIT MANDI,APPLIED MATHEMATICS,SC,1367,1996,APPLIED MATHEMATICS
2021,1,IIT BOMBAY,BIOTECHNOLOGY,SC,89,362,BIOTECHNOLOGY
2021,1,IIT BOMBAY,ENVIRONMENTAL SCIENCE AND ENGINEERING,SC,0,0,ENVIRONMENTAL SCIENCE AND ENGINEERING
2021,1,IIT KHARAGPUR,MOLECULAR MEDICAL MICROBIOLOGY,SC,61,61,MOLECULAR MEDICAL MICROBIOLOGY
2021,1,IIT INDORE,BIOTECHNOLOGY,SC,385,390,BIOTECHNOLOGY
2021,1,IIT BOMBAY,CHEMISTRY,SC,42,593,CHEMISTRY
2021,1,IIT BOMBAY,ENERGY SCIENCE AND ENGINEERING,SC,1839,1839,ENERGY SCIENCE AND ENGINEERING
2021,1,IIT BOMBAY,ENVIRONMENTAL SCIENCE AND ENGINEERING,SC,0,0,ENVIRONMENTAL SCIENCE AND ENGINEERING
2021,1,IIT DELHI,CHEMISTRY,SC,115,737,CHEMISTRY
2021,1,IIT GUWAHATI,CHEMISTRY,SC,468,1534,CHEMISTRY
2021,1,IIT KANPUR,CHEMISTRY,SC,176,769,CHEMISTRY
2021,1,IIT KHARAGPUR,CHEMISTRY,SC,628,982,CHEMISTRY
2021,1,IIT KHARAGPUR,NUCLEAR MEDICINE,SC,1737,1737,NUCLEAR MEDICINE
2021,1,IIT MADRAS,CHEMISTRY,SC,936,1522,CHEMISTRY
2021,1,IIT ROORKEE,CHEMISTRY,SC,324,1250,CHEMISTRY
2021,1,IIT BHUBANESWAR,CHEMISTRY,SC,1796,2017,CHEMISTRY
2021,1,IIT GANDHINAGAR,CHEMISTRY,SC,1483,1837,CHEMISTRY
2021,1,IIT HYDERABAD,CHEMISTRY,SC,1465,1792,CHEMISTRY
2021,1,IIT INDORE,CHEMISTRY,SC,1650,1888,CHEMISTRY
2021,1,IIT ROPAR,CHEMISTRY,SC,2126,2167,CHEMISTRY
2021,1,IIT JODHPUR,CHEMISTRY,SC,1705,2429,CHEMISTRY
2021,1,IIT PATNA,CHEMISTRY,SC,2137,2425,CHEMISTRY
2021,1,IIT (ISM) DHANBAD,CHEMISTRY,SC,1750,2357,CHEMISTRY
2021,1,IIT (BHU) VARANASI,CHEMISTRY,SC,1946,2001,CHEMISTRY
2021,1,IIT BHILAI,CHEMISTRY,SC,2480,2540,CHEMISTRY
2021,1,IIT PALAKKAD,CHEMISTRY,SC,1930,2593,CHEMISTRY
2021,1,IIT TIRUPATI,CHEMISTRY,SC,2503,2634,CHEMISTRY
2021,1,IIT MANDI,CHEMISTRY,SC,2043,2451,CHEMISTRY
2021,1,IIT DELHI,ECONOMICS,SC,204,328,ECONOMICS
2021,1,IIT ROORKEE,ECONOMICS,SC,350,373,ECONOMICS
2021,1,IIT BOMBAY,APPLIED GEOLOGY,SC,133,278,APPLIED GEOLOGY
2021,1,IIT KHARAGPUR,GEOLOGY,SC,210,416,GEOLOGY
2021,1,IIT KHARAGPUR,GEOPHYSICS,SC,463,529,GEOPHYSICS
2021,1,IIT ROORKEE,APPLIED GEOLOGY,SC,222,336,APPLIED GEOLOGY
2021,1,IIT BHUBANESWAR,GEOLOGY,SC,445,500,GEOLOGY
2021,1,IIT (ISM) DHANBAD,APPLIED GEOLOGY,SC,202,434,APPLIED GEOLOGY
2021,1,IIT BHUBANESWAR,ATMOSPHERE & OCEAN SCIENCES,SC,552,644,ATMOSPHERE & OCEAN SCIENCES
2021,1,IIT BOMBAY,MATHEMATICS,SC,48,796,MATHEMATICS
2021,1,IIT BOMBAY,ENERGY SCIENCE AND ENGINEERING,SC,2035,2035,ENERGY SCIENCE AND ENGINEERING
2021,1,IIT BOMBAY,ENVIRONMENTAL SCIENCE AND ENGINEERING,SC,2776,2776,ENVIRONMENTAL SCIENCE AND ENGINEERING
2021,1,IIT BOMBAY,OPERATIONS RESEARCH,SC,838,838,OPERATIONS RESEARCH
2021,1,IIT DELHI,MATHEMATICS,SC,198,1023,MATHEMATICS
2021,1,IIT GUWAHATI,MATHEMATICS & COMPUTING,SC,274,1372,MATHEMATICS & COMPUTING
2021,1,IIT KANPUR,MATHEMATICS,SC,119,1156,MATHEMATICS
2021,1,IIT KHARAGPUR,MATHEMATICS,SC,445,977,MATHEMATICS
2021,1,IIT MADRAS,MATHEMATICS,SC,160,547,MATHEMATICS
2021,1,IIT ROORKEE,MATHEMATICS,SC,1061,1290,MATHEMATICS
2021,1,IIT BHUBANESWAR,MATHEMATICS,SC,1338,1382,MATHEMATICS
2021,1,IIT GANDHINAGAR,MATHEMATICS,SC,1093,1741,MATHEMATICS
2021,1,IIT HYDERABAD, MATHEMATICS & COMPUTING,SC,1445,1548,MATHEMATICS & COMPUTING
2021,1,IIT INDORE,MATHEMATICS,SC,1428,1554,MATHEMATICS
2021,1,IIT ROPAR,MATHEMATICS,SC,715,1902,MATHEMATICS
2021,1,IIT JODHPUR,MATHEMATICS,SC,1796,1965,MATHEMATICS
2021,1,IIT JODHPUR,MATHEMATICS-DATA  & COMPUTATIONAL SCIENCES,SC,2037,2037,MATHEMATICS-DATA & COMPUTATIONAL SCIENCES
2021,1,IIT PATNA,MATHEMATICS,SC,1762,2138,MATHEMATICS
2021,1,IIT (ISM) DHANBAD,MATHEMATICS & COMPUTING,SC,1770,2154,MATHEMATICS & COMPUTING
2021,1,IIT BHILAI,MATHEMATICS & COMPUTING,SC,2061,2061,MATHEMATICS & COMPUTING
2021,1,IIT PALAKKAD,MATHEMATICS,SC,2129,2289,MATHEMATICS
2021,1,IIT TIRUPATI,MATHEMATICS & STATISTICS,SC,2081,2126,MATHEMATICS & COMPUTING
2021,1,IIT MANDI,APPLIED MATHEMATICS,SC,1028,2083,APPLIED MATHEMATICS
2021,1,IIT BOMBAY,APPLIED STATISTICS & INFORMATICS,SC,56,397,APPLIED STATISTICS & INFORMATICS
2021,1,IIT BOMBAY,OPERATIONS RESEARCH,SC,0,0,OPERATIONS RESEARCH
2021,1,IIT KANPUR,STATISTICS,SC,301,483,STATISTICS
2021,1,IIT BOMBAY,APPLIED GEOPHYSICS,SC,912,2119,APPLIED GEOPHYSICS
2021,1,IIT BOMBAY,PHYSICS,SC,310,803,PHYSICS
2021,1,IIT BOMBAY,ENERGY SCIENCE AND ENGINEERING,SC,1987,1987,ENERGY SCIENCE AND ENGINEERING
2021,1,IIT BOMBAY,ENVIRONMENTAL SCIENCE AND ENGINEERING,SC,0,0,ENVIRONMENTAL SCIENCE AND ENGINEERING
2021,1,IIT DELHI,PHYSICS,SC,157,1085,PHYSICS
2021,1,IIT GUWAHATI,PHYSICS,SC,1063,1577,PHYSICS
2021,1,IIT KANPUR,PHYSICS,SC,297,911,PHYSICS
2021,1,IIT KANPUR,PHYSICS,SC,295,893,PHYSICS
2021,1,IIT KHARAGPUR,PHYSICS,SC,441,1610,PHYSICS
2021,1,IIT KHARAGPUR,GEOPHYSICS,SC,846,846,GEOPHYSICS
2021,1,IIT KHARAGPUR,MEDICAL PHYSICS,SC,3053,3053,MEDICAL PHYSICS
2021,1,IIT MADRAS,PHYSICS,SC,243,1166,PHYSICS
2021,1,IIT ROORKEE,PHYSICS,SC,1246,1585,PHYSICS
2021,1,IIT BHUBANESWAR,PHYSICS,SC,1647,2105,PHYSICS
2021,1,IIT GANDHINAGAR,PHYSICS,SC,1171,2209,PHYSICS
2021,1,IIT HYDERABAD,PHYSICS,SC,1613,1833,PHYSICS
2021,1,IIT INDORE,PHYSICS,SC,2069,2229,PHYSICS
2021,1,IIT INDORE,ASTRONOMY,SC,2189,2286,ASTRONOMY
2021,1,IIT ROPAR,PHYSICS,SC,2294,2398,PHYSICS
2021,1,IIT JODHPUR,PHYSICS,SC,2360,2656,PHYSICS
2021,1,IIT JODHPUR,PHYSICS AND MATERIALS ENGINEERING,SC,2350,2761,PHYSICS AND MATERIALS ENGINEERING
2021,1,IIT PATNA,PHYSICS,SC,2533,2874,PHYSICS
2021,1,IIT (ISM) DHANBAD,PHYSICS,SC,2459,2932,PHYSICS
2021,1,IIT (ISM) DHANBAD,APPLIED GEOPHYSICS,SC,1659,3027,APPLIED GEOPHYSICS
2021,1,IIT (BHU) VARANASI,PHYSICS,SC,1732,2030,PHYSICS
2021,1,IIT BHILAI,PHYSICS,SC,2913,2990,PHYSICS
2021,1,IIT PALAKKAD,PHYSICS,SC,2910,3006,PHYSICS
2021,1,IIT TIRUPATI,PHYSICS,SC,2376,2794,PHYSICS
2021,1,IIT MANDI,PHYSICS,SC,1973,2728,PHYSICS
2021,2,IIT BOMBAY,BIOTECHNOLOGY,SC,89,362,BIOTECHNOLOGY
2021,2,IIT BOMBAY,ENVIRONMENTAL SCIENCE AND ENGINEERING,SC,0,0,ENVIRONMENTAL SCIENCE AND ENGINEERING
2021,2,IIT KHARAGPUR,MOLECULAR MEDICAL MICROBIOLOGY,SC,61,61,MOLECULAR MEDICAL MICROBIOLOGY
2021,2,IIT INDORE,BIOTECHNOLOGY,SC,385,474,BIOTECHNOLOGY
2021,2,IIT BOMBAY,CHEMISTRY,SC,42,616,CHEMISTRY
2021,2,IIT BOMBAY,ENERGY SCIENCE AND ENGINEERING,SC,1839,1839,ENERGY SCIENCE AND ENGINEERING
2021,2,IIT BOMBAY,ENVIRONMENTAL SCIENCE AND ENGINEERING,SC,0,0,ENVIRONMENTAL SCIENCE AND ENGINEERING
2021,2,IIT DELHI,CHEMISTRY,SC,115,737,CHEMISTRY
2021,2,IIT GUWAHATI,CHEMISTRY,SC,468,1702,CHEMISTRY
2021,2,IIT KANPUR,CHEMISTRY,SC,176,775,CHEMISTRY
2021,2,IIT KHARAGPUR,CHEMISTRY,SC,628,1037,CHEMISTRY
2021,2,IIT KHARAGPUR,NUCLEAR MEDICINE,SC,1737,1737,NUCLEAR MEDICINE
2021,2,IIT MADRAS,CHEMISTRY,SC,936,1534,CHEMISTRY
2021,2,IIT ROORKEE,CHEMISTRY,SC,324,1250,CHEMISTRY
2021,2,IIT BHUBANESWAR,CHEMISTRY,SC,1796,2017,CHEMISTRY
2021,2,IIT GANDHINAGAR,CHEMISTRY,SC,1483,1930,CHEMISTRY
2021,2,IIT HYDERABAD,CHEMISTRY,SC,1465,1812,CHEMISTRY
2021,2,IIT INDORE,CHEMISTRY,SC,1650,1888,CHEMISTRY
2021,2,IIT ROPAR,CHEMISTRY,SC,2126,2167,CHEMISTRY
2021,2,IIT JODHPUR,CHEMISTRY,SC,1705,2503,CHEMISTRY
2021,2,IIT PATNA,CHEMISTRY,SC,2137,2543,CHEMISTRY
2021,2,IIT (ISM) DHANBAD,CHEMISTRY,SC,1750,2425,CHEMISTRY
2021,2,IIT (BHU) VARANASI,CHEMISTRY,SC,1946,2001,CHEMISTRY
2021,2,IIT BHILAI,CHEMISTRY,SC,2593,2638,CHEMISTRY
2021,2,IIT PALAKKAD,CHEMISTRY,SC,2670,2748,CHEMISTRY
2021,2,IIT TIRUPATI,CHEMISTRY,SC,2634,2696,CHEMISTRY
2021,2,IIT MANDI,CHEMISTRY,SC,2043,2585,CHEMISTRY
2021,2,IIT DELHI,ECONOMICS,SC,204,328,ECONOMICS
2021,2,IIT ROORKEE,ECONOMICS,SC,350,413,ECONOMICS
2021,2,IIT BOMBAY,APPLIED GEOLOGY,SC,133,278,APPLIED GEOLOGY
2021,2,IIT KHARAGPUR,GEOLOGY,SC,210,416,GEOLOGY
2021,2,IIT KHARAGPUR,GEOPHYSICS,SC,463,529,GEOPHYSICS
2021,2,IIT ROORKEE,APPLIED GEOLOGY,SC,222,336,APPLIED GEOLOGY
2021,2,IIT BHUBANESWAR,GEOLOGY,SC,445,500,GEOLOGY
2021,2,IIT (ISM) DHANBAD,APPLIED GEOLOGY,SC,202,434,APPLIED GEOLOGY
2021,2,IIT BHUBANESWAR,ATMOSPHERE & OCEAN SCIENCES,SC,552,644,ATMOSPHERE & OCEAN SCIENCES
2021,2,IIT BOMBAY,MATHEMATICS,SC,48,796,MATHEMATICS
2021,2,IIT BOMBAY,ENERGY SCIENCE AND ENGINEERING,SC,2035,2035,ENERGY SCIENCE AND ENGINEERING
2021,2,IIT BOMBAY,ENVIRONMENTAL SCIENCE AND ENGINEERING,SC,2776,2776,ENVIRONMENTAL SCIENCE AND ENGINEERING
2021,2,IIT BOMBAY,OPERATIONS RESEARCH,SC,838,838,OPERATIONS RESEARCH
2021,2,IIT DELHI,MATHEMATICS,SC,198,1023,MATHEMATICS
2021,2,IIT GUWAHATI,MATHEMATICS & COMPUTING,SC,274,1372,MATHEMATICS & COMPUTING
2021,2,IIT KANPUR,MATHEMATICS,SC,119,1156,MATHEMATICS
2021,2,IIT KHARAGPUR,MATHEMATICS,SC,445,977,MATHEMATICS
2021,2,IIT MADRAS,MATHEMATICS,SC,160,547,MATHEMATICS
2021,2,IIT ROORKEE,MATHEMATICS,SC,1061,1290,MATHEMATICS
2021,2,IIT BHUBANESWAR,MATHEMATICS,SC,1338,1382,MATHEMATICS
2021,2,IIT GANDHINAGAR,MATHEMATICS,SC,1093,1810,MATHEMATICS
2021,2,IIT HYDERABAD, MATHEMATICS & COMPUTING,SC,1445,1548,MATHEMATICS & COMPUTING
2021,2,IIT INDORE,MATHEMATICS,SC,1428,1621,MATHEMATICS
2021,2,IIT ROPAR,MATHEMATICS,SC,715,1902,MATHEMATICS
2021,2,IIT JODHPUR,MATHEMATICS,SC,1796,1965,MATHEMATICS
2021,2,IIT JODHPUR,MATHEMATICS-DATA  & COMPUTATIONAL SCIENCES,SC,2037,2037,MATHEMATICS-DATA & COMPUTATIONAL SCIENCES
2021,2,IIT PATNA,MATHEMATICS,SC,1762,2289,MATHEMATICS
2021,2,IIT (ISM) DHANBAD,MATHEMATICS & COMPUTING,SC,1770,2154,MATHEMATICS & COMPUTING
2021,2,IIT BHILAI,MATHEMATICS & COMPUTING,SC,2061,2061,MATHEMATICS & COMPUTING
2021,2,IIT PALAKKAD,MATHEMATICS,SC,2129,2307,MATHEMATICS
2021,2,IIT TIRUPATI,MATHEMATICS & STATISTICS,SC,2081,2126,MATHEMATICS & COMPUTING
2021,2,IIT MANDI,APPLIED MATHEMATICS,SC,1028,2083,APPLIED MATHEMATICS
2021,2,IIT BOMBAY,APPLIED STATISTICS & INFORMATICS,SC,56,439,APPLIED STATISTICS & INFORMATICS
2021,2,IIT BOMBAY,OPERATIONS RESEARCH,SC,0,0,OPERATIONS RESEARCH
2021,2,IIT KANPUR,STATISTICS,SC,301,509,STATISTICS
2021,2,IIT BOMBAY,APPLIED GEOPHYSICS,SC,912,2119,APPLIED GEOPHYSICS
